design,condition,ai_level,confidence,human_label,n,P_true_airplane,P_true_bear,P_true_bicycle,P_true_bird,P_true_boat,P_true_bottle,P_true_car,P_true_cat,P_true_chair,P_true_clock,P_true_dog,P_true_elephant,P_true_keyboard,P_true_knife,P_true_oven,P_true_truck
sequential,assisted,above human,medium,knife,67,0.030431585496917248,0.030431585496917248,0.01838339272583291,0.01086034277956898,0.022003506985689234,0.03224164262684541,0.028621528366989085,0.04700492109282199,0.04247977826800158,0.05724305673397817,0.03224164262684541,0.029526556931953163,0.053622942474121846,0.47723287516262236,0.048814978222750154,0.03885966400814526
sequential,assisted,above human,medium,oven,69,0.01597892888498683,0.03880597014925373,0.01597892888498683,0.01597892888498683,0.04091308165057068,0.0305531167690957,0.001404741000877963,0.03950834064969271,0.020895522388059702,0.047234416154521515,0.0035118525021949074,0.029850746268656712,0.009833187006145742,0.029148375768217737,0.5952589991220368,0.06514486391571554
sequential,assisted,above human,medium,truck,68,0.04789590254706534,0.0033222591362126247,0.005537098560354374,0.0033222591362126247,0.01744186046511628,0.018549280177187155,0.10409745293466223,0.01522702104097453,0.016334440753045402,0.016334440753045402,0.005537098560354374,0.04125138427464009,0.01522702104097453,0.0033222591362126247,0.1431339977851606,0.5434662236987818
sequential,assisted,above human,high,airplane,144,0.9733585858585858,0.0007575757575757576,0.00101010101010101,0.000505050505050505,0.003282828282828283,0.000505050505050505,0.013257575757575756,0.0007575757575757576,0.0007575757575757576,0.0002525252525252525,0.0012626262626262625,0.0002525252525252525,0.0012626262626262625,0.00101010101010101,0.0007575757575757576,0.00101010101010101
sequential,assisted,above human,high,bear,107,0.001788059117704579,0.9014332411365351,0.011706199536222166,0.0026820886765568687,0.0008940295588522895,0.010812169977369876,0.0013410443382784343,0.009918140418517588,0.002235073897130724,0.0008940295588522895,0.03877853211521806,0.012600229095074456,0.001788059117704579,0.00044701477942614475,0.0008940295588522895,0.001788059117704579
sequential,assisted,above human,high,bicycle,137,0.0006115506631502503,0.0009173259947253755,0.9647976149524137,0.0009173259947253755,0.020830944463555403,0.0006115506631502503,0.0015288766578756257,0.0012231013263005006,0.001834651989450751,0.0009173259947253755,0.0012231013263005006,0.0012231013263005006,0.0009173259947253755,0.0006115506631502503,0.0012231013263005006,0.0006115506631502503
sequential,assisted,above human,high,bird,148,0.0014017381553125877,0.032450238295486405,0.020255116344266893,0.8645220072890384,0.008340342024109897,0.02495093916456406,0.0008410428931875525,0.00112139052425007,0.0008410428931875525,0.006377908606672273,0.00224278104850014,0.008620689655172414,0.019414073451079338,0.007218951499859826,0.0008410428931875525,0.000560695262125035
sequential,assisted,above human,high,boat,144,0.0017721518987341774,0.0027848101265822785,0.0012658227848101266,0.027025316455696204,0.8898892405063291,0.008275316455696203,0.0032911392405063295,0.007515822784810127,0.014525316455696203,0.002278481012658228,0.0012658227848101266,0.0010126582278481013,0.008022151898734177,0.007768987341772152,0.009034810126582278,0.014272151898734178
sequential,assisted,above human,high,bottle,125,0.0020263424518743665,0.0016886187098953055,0.010131712259371834,0.0006754474839581222,0.0016886187098953055,0.8696386355960825,0.0010131712259371832,0.009793988517392773,0.003377237419790611,0.009456264775413711,0.00303951367781155,0.0010131712259371832,0.00911854103343465,0.015873015873015872,0.05234718000675448,0.00911854103343465
sequential,assisted,above human,high,car,146,0.007843290789027223,0.0008352256414271918,0.0018792576932111817,0.00020880641035679796,0.008469710020097616,0.0022968705139247776,0.9288100644689793,0.0014616448724975857,0.0014616448724975857,0.0020880641035679794,0.007216871557956829,0.0016704512828543837,0.0016704512828543837,0.0018792576932111817,0.0014616448724975857,0.0307467439250385
sequential,assisted,above human,high,cat,129,0.0009567470599960135,0.010723539964121984,0.0006378313733306757,0.001913494119992027,0.0009567470599960135,0.00031891568666533784,0.008810045844129958,0.9242973888778153,0.003826988239984054,0.022284233605740483,0.01889575443492127,0.0015945784333266891,0.0012756627466613513,0.0009567470599960135,0.0012756627466613513,0.0012756627466613513
sequential,assisted,above human,high,chair,113,0.003809826176680689,0.0016932560785247507,0.002539884117787126,0.0021165700981559386,0.002539884117787126,0.01029182210228325,0.0021165700981559386,0.012408392200439189,0.9292007302166839,0.009445194063020874,0.0016932560785247507,0.0016932560785247507,0.0021165700981559386,0.011138450141545625,0.004233140196311877,0.002963198137418314
sequential,assisted,above human,high,clock,130,0.001138587439957303,0.0077032556484611285,0.001138587439957303,0.009411136808397082,0.0014232342999466287,0.00199252801992528,0.00028464685998932574,0.002277174879914606,0.00199252801992528,0.9130225938445116,0.008557196228429105,0.0008539405799679773,0.003415762319871909,0.0017078811599359545,0.043088418430884186,0.00199252801992528
sequential,assisted,above human,high,dog,190,0.03535527107139789,0.08385600137468854,0.03187559068648509,0.030730016897213393,0.006916401752727897,0.021021279033135724,0.011083426411203712,0.06585617321075694,0.036271730102815244,0.015708680585388206,0.48065412263367413,0.08921155883953374,0.03004267262365037,0.027021221754446257,0.016625139616805566,0.01777071340607727
sequential,assisted,above human,high,elephant,138,0.00026302811112937697,0.009123787604800263,0.008071675160282754,0.0007890843333881308,0.0007890843333881308,0.008334703271412131,0.0007890843333881308,0.0013151405556468846,0.0026302811112937693,0.0005260562222587539,0.00938681571592964,0.9140226861745849,0.0015781686667762616,0.03351964491204998,0.0013151405556468846,0.007545618938024001
sequential,assisted,above human,high,keyboard,126,0.00035321647754867763,0.0007064329550973553,0.0014128659101947105,0.0014128659101947105,0.0007064329550973553,0.0017660823877433882,0.0017660823877433882,0.001059649432646033,0.0014128659101947105,0.0014128659101947105,0.00035321647754867763,0.001059649432646033,0.8911210207956202,0.018323104772837655,0.07642721532959512,0.0007064329550973553
sequential,assisted,above human,high,knife,103,0.0013490345971164386,0.0017987127961552514,0.01065175233973188,0.0008993563980776257,0.0008993563980776257,0.002698069194232877,0.0008993563980776257,0.0017987127961552514,0.002248390995194064,0.0013490345971164386,0.0008993563980776257,0.0008993563980776257,0.01905511368426969,0.9434529664708693,0.010202074140693067,0.0008993563980776257
sequential,assisted,above human,high,oven,100,0.0009713453132588636,0.0009713453132588636,0.0009713453132588636,0.0014570179698882952,0.0019426906265177272,0.0014570179698882952,0.0019426906265177272,0.0024283632831471587,0.019184069936862554,0.06192326372025255,0.01007770762506071,0.0019426906265177272,0.012506070908207868,0.029747450218552695,0.84191355026712,0.01056338028169014
sequential,assisted,above human,high,truck,159,0.04966490299823633,0.000564373897707231,0.006843033509700176,0.0014109347442680775,0.011710758377425046,0.001128747795414462,0.03541446208112875,0.001128747795414462,0.0014109347442680775,0.006843033509700176,0.001128747795414462,0.0065608465608465606,0.0065608465608465606,0.0014109347442680775,0.05883597883597883,0.8093827160493827
