noise_level,confidence,human_label,n,P_true_airplane,P_true_bear,P_true_bicycle,P_true_bird,P_true_boat,P_true_bottle,P_true_car,P_true_cat,P_true_chair,P_true_clock,P_true_dog,P_true_elephant,P_true_keyboard,P_true_knife,P_true_oven,P_true_truck
110,low,boat,124,0.04114521841794569,0.06328217237308147,0.032113341204250294,0.04067296340023613,0.289728453364817,0.06422668240850059,0.024262101534828807,0.047579693034238486,0.1103896103896104,0.047815820543093274,0.05448642266824085,0.05708382526564345,0.009976387249114522,0.06517119244391971,0.01853600944510035,0.03353010625737899
110,low,bottle,83,0.011272141706924317,0.014199970721709853,0.04743083003952569,0.0011711316059142146,0.03557312252964427,0.5684380032206119,0.0005855658029571073,0.023715415019762844,0.09544722588200849,0.024300980822719954,0.002342263211828429,0.023715415019762844,0.0,0.0688039818474601,0.07173181086224564,0.011272141706924317
110,low,car,66,0.05807200929152149,0.04355400696864111,0.017615176151761516,0.003097173828881146,0.06039488966318235,0.08478513356562137,0.23615950445218736,0.0023228803716608595,0.09930313588850173,0.04510259388308169,0.0313588850174216,0.057297715834301204,0.042779713511420826,0.039876113046844755,0.09639953542392567,0.0818815331010453
110,low,cat,96,0.0007598784194528875,0.22112462006079028,0.02469604863221884,0.09517477203647416,0.0007598784194528875,0.0321048632218845,0.0011398176291793312,0.26424772036474165,0.05262158054711246,0.010828267477203649,0.1920592705167173,0.053381458966565355,0.011588145896656535,0.01937689969604863,0.019756838905775075,0.00037993920972644377
110,low,chair,127,0.008238977058576168,0.038204557135514815,0.023720155123273166,0.008238977058576168,0.03920133318797016,0.1520706465027178,0.0004983880262276699,0.05368573520021182,0.3905181678010186,0.03195913218184933,0.030962356129393995,0.041693273319108506,0.025713707228183842,0.04119488529288084,0.09836933667668635,0.01573037207781083
110,low,clock,59,0.0009696969696969697,0.07733333333333334,0.04775757575757576,0.016242424242424242,0.0009696969696969697,0.06787878787878787,0.0019393939393939393,0.002909090909090909,0.1709090909090909,0.4358787878787878,0.002909090909090909,0.019151515151515152,0.02303030303030303,0.02303030303030303,0.08896969696969698,0.02012121212121212
110,low,dog,107,0.0006846384253316217,0.2645271715875053,0.018656397090286693,0.03123662815575524,0.0013692768506632434,0.08951647411210954,0.00034231921266581085,0.05802310654685494,0.02139495079161318,0.028840393667094566,0.28361146769362433,0.144801026957638,0.04338896020539153,0.0010269576379974327,0.0010269576379974327,0.011553273427471117
110,low,elephant,75,0.0,0.06696722081337465,0.03897811590119282,0.04048088663473279,0.02573494881187189,0.01850286465671081,0.0,0.024983563445101907,0.08021038790269559,0.0,0.06771860618014465,0.606931530008453,0.0007513853667699823,0.0015027707335399645,0.013994552456090917,0.013243167089320934
110,low,keyboard,112,0.033674568965517244,0.017510775862068964,0.0008081896551724138,0.008890086206896552,0.0018857758620689656,0.03879310344827586,0.0010775862068965517,0.009428879310344827,0.09671336206896552,0.05549568965517242,0.0010775862068965517,0.02613146551724138,0.35398706896551724,0.09752155172413793,0.24811422413793105,0.008890086206896552
110,low,knife,63,0.0010659560293137908,0.03277814790139907,0.019053964023984012,0.0,0.017988007994670218,0.0771485676215856,0.0021319120586275817,0.028514323784143904,0.10046635576282478,0.005329780146568954,0.015856095936042636,0.046502331778814125,0.033844103930712854,0.5717521652231845,0.04330446369087275,0.004263824117255163
110,low,oven,144,0.0008048289738430584,0.007054828973843058,0.013707243460764587,0.0,0.007859657947686116,0.09554828973843058,0.0002012072434607646,0.0004024144869215292,0.14957243460764585,0.0562374245472837,0.0076584507042253515,0.026810865191146883,0.04777414486921529,0.02176810865191147,0.543838028169014,0.020762072434607644
110,low,truck,54,0.04373730534867976,0.0032498307379823965,0.002166553825321598,0.001083276912660799,0.10737982396750169,0.05910629654705484,0.0032498307379823965,0.015368991198375084,0.07772511848341232,0.01753554502369668,0.002166553825321598,0.01970209884901828,0.037237643872714964,0.06689234935680433,0.22362897765741369,0.3197698036560596
110,medium,airplane,70,0.7927496580027359,0.0,0.0015634160641000586,0.03722884502638265,0.05511041625952707,0.0,0.003908540160250147,0.0007817080320500293,0.025600938049638464,0.0,0.02638264608168849,0.0,0.0,0.05120187609927693,0.003126832128200117,0.002345124096150088
110,medium,bear,60,0.0,0.8636628471547874,0.0007768498737618954,0.0007768498737618954,0.0015536997475237909,0.0015536997475237909,0.0,0.03408428821130317,0.0,0.0007768498737618954,0.06506117692755875,0.017042144105651583,0.0007768498737618954,0.0,0.0,0.013934744610604002
110,medium,bicycle,62,0.0,0.003108003108003108,0.9054649054649055,0.0,0.001036001036001036,0.0,0.013856513856513857,0.0,0.016964516964516965,0.001036001036001036,0.013856513856513857,0.0,0.014892514892514891,0.0,0.015928515928515928,0.013856513856513857
110,medium,bird,68,0.0,0.015889619446104803,0.05080693365212193,0.8538553496712492,0.014295676429567644,0.0007969715082685793,0.0,0.003187886033074317,0.028591352859135288,0.0,0.002390914524805738,0.015889619446104803,0.012701733413030483,0.0,0.0015939430165371586,0.0
110,medium,boat,92,0.05038627584639855,0.0009088843444671666,0.019881845035219267,0.030049988638945695,0.7280731651897296,0.02124517155192002,0.0036355373778686664,0.0216996137241536,0.0433992274483072,0.020790729379686432,0.0018177686889343332,0.0013633265167007499,0.0013633265167007499,0.0027266530334014998,0.03930924789820495,0.01334923880936151
110,medium,bottle,67,0.0,0.013435035104446562,0.013435035104446562,0.001386842333362226,0.001386842333362226,0.8517812256219122,0.0,0.012741613937765451,0.05304671925110514,0.000693421166681113,0.016208719771171016,0.012741613937765451,0.0034671058334055645,0.014128456271127677,0.004853948166767791,0.000693421166681113
110,medium,car,86,0.003389009924957637,0.0004841442749939482,0.0014524328249818446,0.0009682885499878964,0.04502541757443718,0.02251270878721859,0.6183732752360204,0.010772210118615348,0.012224642943597193,0.03570564028080368,0.01270878721859114,0.0014524328249818446,0.054829339143064634,0.021544420237230695,0.04599370612442508,0.11256354393609296
110,medium,cat,75,0.0,0.07941187732128498,0.0018378833709844164,0.039093310870314354,0.0006126277903281388,0.013439522150323544,0.0,0.7336600681548416,0.002450511161312555,0.0,0.1020025270896351,0.01466477773097982,0.0012252555806562776,0.0,0.011601638779339127,0.0
110,medium,chair,67,0.0023604622571920335,0.0007868207523973445,0.025670027046963362,0.001573641504794689,0.0023604622571920335,0.029604130808950087,0.0,0.013621834275879027,0.7655274157855914,0.026456847799360708,0.040865502827637075,0.003934103761986722,0.0023604622571920335,0.01598229653307106,0.05527415785591345,0.013621834275879027
110,medium,clock,67,0.0,0.0,0.000806573574633261,0.000806573574633261,0.015274487069617383,0.02651610626606846,0.013661339920350858,0.0,0.039370872611786054,0.8094974038413066,0.001613147149266522,0.013661339920350858,0.030548974139234766,0.016081060644250644,0.03216212128850129,0.0
110,medium,dog,92,0.009713701431492841,0.16206543967280163,0.0009088843444671666,0.031867757327880025,0.0009088843444671666,0.022154055896387186,0.0,0.0433992274483072,0.020336287207452855,0.0013633265167007499,0.6537150647580096,0.04067257441490571,0.0013633265167007499,0.0004544421722335833,0.0009088843444671666,0.010168143603726428
110,medium,elephant,70,0.0,0.04491942487696613,0.025571745633503815,0.01703174756344688,0.0007719772266718132,0.0015439544533436265,0.0,0.0015439544533436265,0.013943838656759626,0.0023159316800154396,0.055775354627038504,0.8210942777188073,0.0,0.0007719772266718132,0.013943838656759626,0.0007719772266718132
110,medium,keyboard,105,0.0003461555103630306,0.0013846220414521224,0.008610618320280386,0.009302929341006447,0.0006923110207260612,0.019990480723465015,0.0003461555103630306,0.017567392150923802,0.01034139587209554,0.003115399593267275,0.0,0.0,0.7501622603954826,0.02790878802301934,0.14127471766691188,0.008956773830643418
110,medium,knife,56,0.0018912529550827424,0.0018912529550827424,0.016725768321513002,0.0056737588652482265,0.0,0.01767139479905437,0.0018912529550827424,0.0009456264775413712,0.019562647754137116,0.01578014184397163,0.01578014184397163,0.0028368794326241132,0.03156028368794326,0.8472813238770686,0.01767139479905437,0.0028368794326241132
110,medium,oven,122,0.007794566073937028,0.0002740946311714119,0.0,0.0,0.0002740946311714119,0.04786377496830781,0.007520471442765615,0.008068660705108439,0.04923424812416487,0.07234385171480454,0.0008222838935142357,0.0008222838935142357,0.032274642820433755,0.039521019632027955,0.7167745914276904,0.01641141604138829
110,medium,truck,68,0.02882205513784461,0.000835421888053467,0.000835421888053467,0.0,0.04490392648287385,0.000835421888053467,0.06871345029239766,0.0,0.017752715121136173,0.014411027568922305,0.0,0.0,0.0,0.012740183792815371,0.06182121971595656,0.7483291562238931
110,high,airplane,264,0.9582771584132745,0.000155561317085818,5.185377236193933e-05,0.000155561317085818,0.026140782991962666,0.0,5.185377236193933e-05,0.003830697433238268,5.185377236193933e-05,5.185377236193933e-05,0.00367513611615245,0.0,0.0037269898885143892,0.00010370754472387866,5.185377236193933e-05,0.00367513611615245
110,high,bear,94,0.0,0.9556973241183768,0.0,0.0002835371256423888,0.0,0.0008506113769271664,0.0,0.010792131844763424,0.0002835371256423888,0.009657983342193869,0.011075668970405812,0.001417685628211944,0.009657983342193869,0.0,0.0,0.0002835371256423888
110,high,bicycle,202,0.004759443511220227,8.614377395873714e-05,0.9705819011930912,0.0,0.004845587285178963,8.614377395873714e-05,0.004673299737261489,0.004673299737261489,0.009777318344316666,0.0,0.00017228754791747428,8.614377395873714e-05,8.614377395873714e-05,8.614377395873714e-05,0.0,8.614377395873714e-05
110,high,bird,187,0.0,0.0003086856422590644,0.00020579042817270963,0.9625332801708061,0.0,0.00010289521408635481,0.00010289521408635481,0.010469588033286603,0.0003086856422590644,0.0050290035884705915,0.005543479658902365,0.00010289521408635481,0.0050290035884705915,0.0,0.00020579042817270963,0.010058007176941183
110,high,boat,172,0.0276421346355075,0.0001162655505173817,0.0001162655505173817,0.005667945587722358,0.9421578886176025,0.0005813277525869085,0.005667945587722358,0.005435414486687594,0.0003487966515521451,0.0,0.0002325311010347634,0.0002325311010347634,0.0001162655505173817,0.005435414486687594,0.0002325311010347634,0.006016742239274502
110,high,bottle,114,0.0,0.01585258847616262,0.00816028078385493,0.0,0.00023398654577361802,0.9575606902603101,0.00792629423808131,0.00023398654577361802,0.00046797309154723605,0.0,0.00792629423808131,0.00023398654577361802,0.00046797309154723605,0.0,0.0009359461830944721,0.0
110,high,car,288,0.006766582230978516,0.0,4.690871563936579e-05,0.0,0.014142977765268789,0.0067196735153391505,0.882763392438315,0.0034301998311286235,0.00037526972511492634,0.01367389060887513,0.010056055915189042,4.690871563936579e-05,0.0068134909466178815,0.0034301998311286235,0.010196782062107139,0.04153766769865841
110,high,cat,185,0.0,0.001229374363702722,0.00518002010539324,0.005589811559960814,0.00010244786364189349,0.00010244786364189349,0.0,0.9603590797620648,0.00040979145456757396,0.00010244786364189349,0.01646209108895676,0.00010244786364189349,0.0,0.0,0.00518002010539324,0.00518002010539324
110,high,chair,109,0.00895344506517691,0.00023836126629422718,0.00047672253258845436,0.0,0.00023836126629422718,0.010383612662942273,0.0,0.008476722532588453,0.9099888268156425,0.01671508379888268,0.00047672253258845436,0.0007150837988826816,0.00871508379888268,0.00871508379888268,0.017668528864059587,0.008238361266294228
110,high,clock,195,0.0048336516469783776,0.0,0.00018863030817476597,0.00018863030817476597,0.0048336516469783776,0.00018863030817476597,0.0,0.0,0.0,0.9699606234231686,0.0,0.0,0.005022281955153144,0.0048336516469783776,0.009950248756218905,0.0
110,high,dog,161,0.0,0.0616552624579898,0.006036574062880308,0.011815243759923273,0.005778669697042965,0.018625530920315613,0.0,0.008357713355416393,0.00616552624579898,0.00012895218291867147,0.8622951876657237,0.012717909040353975,0.00012895218291867147,0.00012895218291867147,0.005778669697042965,0.0003868565487560144
110,high,elephant,173,0.0,0.02292768959435626,0.005731922398589065,0.016644620811287477,0.00011022927689594356,0.00011022927689594356,0.0,0.005401234567901234,0.010912698412698412,0.0,0.005621693121693121,0.9325396825396826,0.0,0.0,0.0,0.0
110,high,keyboard,230,0.0,0.008333121832779202,6.768017732206459e-05,0.004200401005050633,6.768017732206459e-05,0.021746486975795877,6.768017732206459e-05,0.00013536035464412917,0.004403441537016827,0.008468482187423331,0.0,0.0,0.9008866103229191,0.00020304053196619373,0.043086892887659364,0.008333121832779202
110,high,knife,208,7.927699381639449e-05,0.0,7.927699381639449e-05,0.004543562708102108,0.004543562708102108,0.0,0.0,0.00015855398763278897,0.00015855398763278897,7.927699381639449e-05,0.0,7.927699381639449e-05,0.00023783098144918344,0.9898822736641827,7.927699381639449e-05,7.927699381639449e-05
110,high,oven,73,0.0,0.0,0.00044943820224719103,0.0008988764044943821,0.0,0.038202247191011236,0.0,0.0,0.013932584269662922,0.06561797752808989,0.0,0.0,0.0017977528089887641,0.02561797752808989,0.8530337078651685,0.00044943820224719103
110,high,truck,178,0.01076057370922476,0.0,0.00011282383967732382,0.00011282383967732382,0.005831582213321675,0.00011282383967732382,0.0383389510203506,0.00538028685461238,0.00022564767935464764,0.0,0.00011282383967732382,0.0,0.00022564767935464764,0.00011282383967732382,0.021746795097804163,0.9169263965475904
125,low,airplane,121,0.28219119835589257,0.10622918290695202,0.031464814683580186,0.039897951952377574,0.09892991283395931,0.07363050102756714,0.015732407341790093,0.0814967046984622,0.051165757210686696,0.033732549075189563,0.04103181914818227,0.02473247820848983,0.0427326199418893,0.02870101339380625,0.024165544610587484,0.024165544610587484
125,low,bear,165,0.011563664396762175,0.35025054606192985,0.07670564049852242,0.06038802518309135,0.0,0.0420146473082359,0.005781832198381087,0.0601310548631633,0.04702556854683285,0.00025697031992804833,0.1680585892329436,0.11820634716690222,0.012077605036618269,0.011563664396762175,0.011820634716690221,0.024155210073236538
125,low,bicycle,102,0.009872444522103792,0.04088764633933251,0.40188712213873845,0.06561244102743316,0.029617333566311375,0.06631137515289184,0.009173510396645115,0.028219465315394026,0.0966276428446619,0.002795736501834702,0.08815306657347545,0.08535733007164074,0.009173510396645115,0.01834702079329023,0.011270312773021143,0.03669404158658046
125,low,bird,134,0.0073972602739726025,0.07652968036529681,0.08027397260273973,0.4411872146118721,0.02849315068493151,0.03031963470319635,0.0,0.06027397260273973,0.02958904109589041,0.008858447488584475,0.06986301369863014,0.09470319634703196,0.02849315068493151,0.029223744292237442,0.014794520547945205,0.0
125,low,boat,273,0.06491463867997369,0.047956761703222855,0.02247705110240499,0.04046441133575453,0.268380565643856,0.0691755554920072,0.03251451285424233,0.033429609082330065,0.07423718150361748,0.04392461894821127,0.0333152220538191,0.07955617832937745,0.03251451285424233,0.05579227315622409,0.04358145786267837,0.057765449398038266
125,low,bottle,89,0.0011042097998619738,0.061007591442374054,0.06376811594202898,0.020151828847481023,0.02401656314699793,0.47881297446514837,0.010075914423740511,0.012836438923395446,0.061421670117322295,0.03243616287094548,0.040303657694962046,0.041407867494824016,0.0,0.055348516218081435,0.08668046928916494,0.010628019323671498
125,low,car,143,0.055106319257262656,0.03504043126684636,0.03424178895877009,0.020465209144454426,0.0437256663671758,0.03743635819107517,0.20984326644704004,0.020065887990416295,0.07008086253369272,0.029549765398822005,0.02875112309074573,0.04841768992712389,0.034641110112808224,0.08974742937007088,0.11889787361485475,0.12398921832884098
125,low,cat,202,0.009564708178801484,0.1503025570954519,0.058559437829396835,0.11770447003708764,0.009564708178801484,0.03943002147179387,0.014347062268202225,0.24585203982041773,0.06373218817099356,0.019324614483700955,0.1353699004489557,0.08247120827640055,0.02888932266250244,0.00536794846769471,0.014737458520398204,0.004782354089400742
125,low,chair,187,0.01565602817426794,0.03183867817920502,0.03641370533314316,0.02058213654865218,0.052245274117634154,0.05786257364477164,0.010203297969214566,0.042744138589311774,0.2947985122933284,0.04714362513302687,0.03658924594336621,0.07370511371740156,0.062448572086848717,0.063501815748187,0.13826017312692682,0.016007109394714034
125,low,clock,96,0.009577922077922078,0.060714285714285714,0.04090909090909091,0.010876623376623377,0.0006493506493506494,0.07224025974025973,0.019155844155844155,0.028733766233766233,0.04301948051948052,0.3454545454545454,0.028733766233766233,0.04853896103896104,0.060064935064935064,0.07792207792207792,0.10422077922077921,0.049188311688311684
125,low,dog,200,0.009649122807017543,0.21081871345029238,0.024512670565302146,0.07334307992202728,0.019298245614035085,0.060233918128654966,0.004824561403508771,0.0608187134502924,0.058479532163742694,0.03494152046783626,0.24483430799220274,0.11023391812865498,0.015448343079922029,0.014473684210526316,0.014473684210526316,0.04361598440545809
125,low,elephant,121,0.0,0.08097822696362843,0.040489113481814214,0.056085844407012295,0.017094017094017096,0.04878657433401959,0.0,0.016594921704410754,0.08247551313244744,0.0,0.08877659242622746,0.5053340819764177,0.007798365462599039,0.015596730925198077,0.023894191777403456,0.01609582631480442
125,low,keyboard,215,0.02298850574712644,0.014031945066427824,0.013434841021047918,0.013584117032392894,0.022689953724436482,0.08210180623973727,0.017913121361397225,0.018211673384087176,0.07523510971786834,0.06538289296909987,0.013584117032392894,0.023137781758471414,0.30870279146141216,0.0800119420809076,0.21540528437080161,0.013584117032392894
125,low,knife,88,0.010425101214574899,0.04412955465587044,0.04331983805668016,0.0,0.02327935222672065,0.077834008097166,0.020850202429149797,0.012044534412955464,0.10516194331983807,0.03289473684210526,0.02165991902834008,0.05455465587044535,0.05455465587044535,0.4439271255060729,0.013663967611336033,0.041700404858299595
125,low,oven,168,0.022438981716385267,0.017004199107689615,0.0227889073571866,0.0,0.039443180824074886,0.06134633890298311,0.005609745429096317,0.011219490858192634,0.1354977692240399,0.07607602134546408,0.02296387017758726,0.023313795818388595,0.041542734668882864,0.04610270317557519,0.4511635027556644,0.02348875863878926
125,low,truck,100,0.08673802908972054,0.010581794410851445,0.018548782480797513,0.009274391240398756,0.047556790325216536,0.061529661709429646,0.027823173721196276,0.0006537015852263442,0.08138584736067986,0.010581794410851445,0.018548782480797513,0.03775126654682138,0.05695375061284524,0.03174538323255434,0.126327831344991,0.37399901944762215
125,medium,airplane,84,0.7917647058823529,0.0,0.02134453781512605,0.0020168067226890756,0.05739495798319328,0.0,0.02336134453781513,0.010672268907563025,0.012016806722689075,0.0,0.0126890756302521,0.0,0.0,0.01403361344537815,0.0226890756302521,0.03201680672268908
125,medium,bear,56,0.0,0.7588663386633867,0.0008200082000820008,0.0008200082000820008,0.029417794177941783,0.01552890528905289,0.0,0.06375563755637556,0.0,0.014708897088970892,0.05478679786797868,0.04576670766707667,0.014708897088970892,0.0,0.0,0.0008200082000820008
125,medium,bicycle,59,0.0,0.029898989898989897,0.875016835016835,0.0,0.014410774410774412,0.0,0.0010774410774410776,0.0,0.030976430976430974,0.0010774410774410776,0.0010774410774410776,0.0,0.015488215488215487,0.0,0.029898989898989897,0.0010774410774410776
125,medium,bird,56,0.0,0.018537889353788934,0.003719200371920037,0.8156090190609019,0.016678289167828916,0.014818688981868897,0.0,0.03149697814969781,0.03335657833565783,0.0,0.016678289167828916,0.046315667131566714,0.0009298000929800093,0.0,0.0018596001859600185,0.0
125,medium,boat,100,0.02104929130526761,0.0008462026655383964,0.00988999365348001,0.01935688597419082,0.643378464142162,0.028400676962132432,0.06372963824836049,0.02882377829490163,0.04040617727945843,0.01935688597419082,0.027554474296594036,0.00988999365348001,0.018510683308652423,0.028400676962132432,0.0021155066638459913,0.03829067061561244
125,medium,bottle,72,0.0,0.0013080444735120995,0.012671680837148463,0.02403531720078483,0.012671680837148463,0.7920209287115761,0.0,0.0006540222367560497,0.01594179202092871,0.012017658600392415,0.03801504251144539,0.0006540222367560497,0.0487246566383257,0.001962066710268149,0.03866906474820144,0.0006540222367560497
125,medium,car,122,0.04598318124888173,0.0003578457684737878,0.015566290928609767,0.007962068348541778,0.01878690284487386,0.023886205045625334,0.6237251744498121,0.007962068348541778,0.016281982465557347,0.033637502236536054,0.0021470746108427268,0.015566290928609767,0.04777241009125067,0.008677759885489354,0.04848810162819824,0.08319914117015566
125,medium,cat,95,0.0,0.08312144897510752,0.028533760241077313,0.04105848008287032,0.009511253413692439,0.029036004645760744,0.0,0.646514109928744,0.020026995636751733,0.0,0.07461468437078193,0.04805851147314562,0.019022506827384877,0.0,0.0005022444046834291,0.0
125,medium,chair,53,0.01733215025140491,0.0009464655427388347,0.0018929310854776695,0.03087843833185448,0.031824903874593316,0.021118012422360246,0.0,0.0018929310854776695,0.6889677610174505,0.01733215025140491,0.020171546879621416,0.04821058858325939,0.031824903874593316,0.01922508133688258,0.05199645075421473,0.016385684708666075
125,medium,clock,74,0.0,0.0,0.0007438400743840074,0.0007438400743840074,0.02519758251975825,0.013342631334263135,0.0014876801487680147,0.0,0.014086471408647142,0.790980939098094,0.023709902370990237,0.0014876801487680147,0.0503951650395165,0.02594142259414226,0.05188284518828452,0.0
125,medium,dog,87,0.00047650247185657276,0.1602239561617726,0.020370480671868484,0.03341473583894217,0.010661742807790817,0.03293823336708559,0.0,0.05521472392638036,0.011614747751503961,0.030555721007802728,0.5689439513967478,0.03293823336708559,0.030555721007802728,0.00047650247185657276,0.010661742807790817,0.0009530049437131455
125,medium,elephant,62,0.0,0.04952654537716778,0.015373975954888817,0.07006064474944143,0.013671667198638153,0.014522821576763486,0.0,0.014522821576763486,0.015373975954888817,0.028194488775401642,0.04867539099904245,0.6873603574848388,0.0,0.0008511543781253325,0.028194488775401642,0.013671667198638153
125,medium,keyboard,107,0.0003405269654790789,0.009492189162729323,0.0003405269654790789,0.017281743498063253,0.008811135231771166,0.011535350955603797,0.0003405269654790789,0.0010215808964372365,0.010173243093687482,0.04371514919337675,0.0,0.0,0.7460945813646618,0.03558506789256374,0.11458732388371004,0.0006810539309581578
125,medium,knife,78,0.02272521502942508,0.012086917157084653,0.012811226799456768,0.025622453598913537,0.0,0.013535536441828882,0.02272521502942508,0.0007243096423721141,0.01498415572657311,0.0014486192847442281,0.012086917157084653,0.012811226799456768,0.013535536441828882,0.8085559076505207,0.024173834314169307,0.002172928927116342
125,medium,oven,80,0.011204688731284477,0.0003940110323089046,0.0,0.0,0.0003940110323089046,0.01672084318360914,0.0003940110323089046,0.01159869976359338,0.09160756501182032,0.06232762017336485,0.01159869976359338,0.01159869976359338,0.035978132387706856,0.04639479905437352,0.6657801418439716,0.03400807722616233
125,medium,truck,62,0.018218623481781375,0.013720197930724246,0.013720197930724246,0.0,0.06117858749437696,0.0008996851102114259,0.03553756185335132,0.0,0.03193882141250562,0.015519568151147098,0.0,0.0,0.0,0.0008996851102114259,0.11785874943769681,0.6905083220872694
125,high,airplane,207,0.90276952625882,0.009163933492305062,0.00454941280834683,0.009163933492305062,0.04179111765806971,0.0,0.00454941280834683,0.00929414924352787,6.510787561140364e-05,0.00454941280834683,0.004614520683958233,0.0,0.004679628559569637,0.00013021575122280728,6.510787561140364e-05,0.004614520683958233
125,high,bear,49,0.0,0.8019493177387915,0.0,0.00047983205877942715,0.0,0.032208726945569054,0.0,0.03364822312190733,0.01586444744339481,0.01634427950217424,0.018743439796071376,0.04855300644774329,0.01634427950217424,0.0,0.0,0.01586444744339481
125,high,bicycle,123,0.007464450974431723,0.00013510318505758774,0.9466680176985172,0.0,0.0004053095551727632,0.00013510318505758774,0.00013510318505758774,0.00013510318505758774,0.015334211504036209,0.0,0.007464450974431723,0.00013510318505758774,0.007329347789374135,0.007329347789374135,0.0,0.007329347789374135
125,high,bird,103,0.0,0.008929942734273867,0.008754415604361849,0.927682822476249,0.0,0.00017552712991201702,0.008578888474449833,0.017859885468547734,0.000526581389736051,0.00017552712991201702,0.02626324681308555,0.00017552712991201702,0.00017552712991201702,0.0,0.00035105425982403404,0.00035105425982403404
125,high,boat,97,0.010590454083853184,0.00019343295130325451,0.00019343295130325451,0.0005802988539097636,0.8772184341602592,0.027515837322887954,0.009429856376033658,0.00019343295130325451,0.0005802988539097636,0.0,0.018085980946854298,0.018085980946854298,0.009042990473427149,0.00019343295130325451,0.00038686590260650903,0.02770927027419121
125,high,bottle,67,0.0,0.0007329699024233818,0.0007329699024233818,0.0,0.01241467772229603,0.9214805992028953,0.0003664849512116909,0.0003664849512116909,0.0007329699024233818,0.0,0.0003664849512116909,0.0003664849512116909,0.02482935544459206,0.0,0.037610518118099776,0.0
125,high,car,206,0.004761445937916526,0.0,0.00456873986285751,0.0,0.03738497856144915,0.004697210579563521,0.8754958166722874,0.00019270607505901622,0.01853190088484206,0.009715597950892068,0.0002569414334120216,6.42353583530054e-05,0.009330185800774037,0.004697210579563521,0.004954152012975542,0.02534887829005476
125,high,cat,123,0.0,0.016166217605066525,0.0074905326703887855,0.02247159801116636,0.00014814403303611937,0.007342388637352667,0.0,0.8707350721739211,0.007786820736461024,0.007342388637352667,0.03819338351712453,0.007342388637352667,0.0,0.0,0.0074905326703887855,0.0074905326703887855
125,high,chair,64,0.01398975791433892,0.01287243947858473,0.01324487895716946,0.0,0.00037243947858472997,0.0537243947858473,0.0,0.0007448789571694599,0.7843575418994414,0.00111731843575419,0.0007448789571694599,0.03861731843575419,0.01361731843575419,0.02611731843575419,0.040107076350093106,0.00037243947858472997
125,high,clock,147,0.000122088941794097,0.0,0.006379147208741568,0.006379147208741568,0.000122088941794097,0.012514116533894941,0.0,0.0,0.0,0.9549797027134268,0.0,0.0,0.012636205475689041,0.000122088941794097,0.006745414034123859,0.0
125,high,dog,88,0.0,0.09531712937561726,0.01988916931855591,0.0008778667837155712,0.0002194666959288928,0.0028530670470756064,0.0,0.06230110830681444,0.010493251399100187,0.009834851311313508,0.7464062328541643,0.03126028750137167,0.009834851311313508,0.0002194666959288928,0.0002194666959288928,0.010273784703171295
125,high,elephant,67,0.0,0.07630522088353413,0.025100401606425706,0.025853413654618476,0.000251004016064257,0.012299196787148593,0.0,0.000251004016064257,0.012801204819277108,0.0,0.012801204819277108,0.8343373493975904,0.0,0.0,0.0,0.0
125,high,keyboard,142,0.0,0.006645240321922048,0.006434489390007772,0.0065398648559649095,0.006434489390007772,0.05284579617750497,0.00010537546595713854,0.012868978780015543,0.01318510517788696,0.0005268773297856926,0.0,0.0,0.8330259882242916,0.006645240321922048,0.04809731424281141,0.006645240321922048
125,high,knife,145,0.0063214785504029335,0.0,0.0063214785504029335,0.00011029842617933146,0.00011029842617933146,0.0,0.0,0.012642957100805867,0.006431776976582265,0.0063214785504029335,0.0,0.00011029842617933146,0.00033089527853799437,0.9548672627377449,0.00011029842617933146,0.0063214785504029335
125,high,oven,43,0.0,0.0,0.017627118644067796,0.0013559322033898306,0.0,0.04067796610169491,0.0,0.0,0.004067796610169492,0.06508474576271187,0.0,0.0,0.05355932203389831,0.07254237288135594,0.744406779661017,0.0006779661016949153
125,high,truck,107,0.00884188048446832,0.0,0.008308031096726835,0.00017794979591382782,0.017327861377108983,0.00017794979591382782,0.044209402422341594,0.00035589959182765564,0.008485980892640663,0.0,0.00017794979591382782,0.0,0.00035589959182765564,0.00017794979591382782,0.018039660560764295,0.8933635847986386
